,name,url
1923,1978 in spaceflight,https://en.wikipedia.org/wiki/1978_in_spaceflight
1924,venera,https://en.wikipedia.org/wiki/venera
1925,granat,https://en.wikipedia.org/wiki/granat
1926,flyby anomaly,https://en.wikipedia.org/wiki/flyby_anomaly
1927,flyby (spaceflight),https://en.wikipedia.org/wiki/flyby_(spaceflight)
1928,space rendezvous,https://en.wikipedia.org/wiki/space_rendezvous
1929,w:fr:physique synergétique,https://en.wikipedia.org/wiki/w:fr:physique_synergétique
1930,mass ratio,https://en.wikipedia.org/wiki/mass_ratio
1931,oberth effect,https://en.wikipedia.org/wiki/oberth_effect
1932,gravity well,https://en.wikipedia.org/wiki/gravity_well
1933,relativistic rocket,https://en.wikipedia.org/wiki/relativistic_rocket
1934,reversibility of orbits,https://en.wikipedia.org/wiki/reversibility_of_orbits
1935,variable-mass system,https://en.wikipedia.org/wiki/variable-mass_system
1936,working mass,https://en.wikipedia.org/wiki/working_mass
1937,jet engine,https://en.wikipedia.org/wiki/jet_engine
1938,impulse (physics),https://en.wikipedia.org/wiki/impulse_(physics)
1939,system-specific impulse,https://en.wikipedia.org/wiki/system-specific_impulse
1940,specific energy,https://en.wikipedia.org/wiki/specific_energy
1941,standard gravity,https://en.wikipedia.org/wiki/standard_gravity
1942,thrust specific fuel consumption,https://en.wikipedia.org/wiki/thrust_specific_fuel_consumption
1943,specific thrust,https://en.wikipedia.org/wiki/specific_thrust
1944,heating value,https://en.wikipedia.org/wiki/heating_value
1945,energy density,https://en.wikipedia.org/wiki/energy_density
1946,delta-v (physics),https://en.wikipedia.org/wiki/delta-v_(physics)
1947,rocket propellant,https://en.wikipedia.org/wiki/rocket_propellant
1948,liquid rocket propellants,https://en.wikipedia.org/wiki/liquid_rocket_propellants
1949,cubesail,https://en.wikipedia.org/wiki/cubesail
1950,lightsail,https://en.wikipedia.org/wiki/lightsail
1951,optical lift,https://en.wikipedia.org/wiki/optical_lift
1952,poynting–robertson effect,https://en.wikipedia.org/wiki/poynting–robertson_effect
1953,yarkovsky effect,https://en.wikipedia.org/wiki/yarkovsky_effect
1954,rotating detonation engine,https://en.wikipedia.org/wiki/rotating_detonation_engine
1955,choked flow,https://en.wikipedia.org/wiki/choked_flow
1956,de laval nozzle,https://en.wikipedia.org/wiki/de_laval_nozzle
1957,dual-thrust,https://en.wikipedia.org/wiki/dual-thrust
1958,giovanni battista venturi,https://en.wikipedia.org/wiki/giovanni_battista_venturi
1959,multistage rocket,https://en.wikipedia.org/wiki/multistage_rocket
1960,nk-33,https://en.wikipedia.org/wiki/nk-33
1961,pulse jet engine,https://en.wikipedia.org/wiki/pulse_jet_engine
1962,pulsed rocket motor,https://en.wikipedia.org/wiki/pulsed_rocket_motor
1963,reaction engines skylon,https://en.wikipedia.org/wiki/reaction_engines_skylon
1964,reaction engines sabre,https://en.wikipedia.org/wiki/reaction_engines_sabre
1965,rocket engines,https://en.wikipedia.org/wiki/rocket_engines
1966,sern,https://en.wikipedia.org/wiki/sern
1967,shock diamond,https://en.wikipedia.org/wiki/shock_diamond
1968,solid-fuel rocket,https://en.wikipedia.org/wiki/solid-fuel_rocket
1969,staged combustion cycle (rocket),https://en.wikipedia.org/wiki/staged_combustion_cycle_(rocket)
1970,venturi effect,https://en.wikipedia.org/wiki/venturi_effect
1971,collision avoidance (spacecraft),https://en.wikipedia.org/wiki/collision_avoidance_(spacecraft)
1972,clohessy-wiltshire equations,https://en.wikipedia.org/wiki/clohessy-wiltshire_equations
1973,chronology of pakistan's rocket tests,https://en.wikipedia.org/wiki/chronology_of_pakistan's_rocket_tests
1974,timeline of rocket and missile technology,https://en.wikipedia.org/wiki/timeline_of_rocket_and_missile_technology
1975,astrodynamics,https://en.wikipedia.org/wiki/astrodynamics
1976,gantry (rocketry),https://en.wikipedia.org/wiki/gantry_(rocketry)
1977,pendulum rocket fallacy,https://en.wikipedia.org/wiki/pendulum_rocket_fallacy
1978,rocket garden,https://en.wikipedia.org/wiki/rocket_garden
1979,rocket launch site,https://en.wikipedia.org/wiki/rocket_launch_site
1980,ammonium perchlorate composite propellant,https://en.wikipedia.org/wiki/ammonium_perchlorate_composite_propellant
1981,bipropellant rocket,https://en.wikipedia.org/wiki/bipropellant_rocket
1982,hot water rocket,https://en.wikipedia.org/wiki/hot_water_rocket
1983,pulsed rocket motors,https://en.wikipedia.org/wiki/pulsed_rocket_motors
1984,tripropellant rocket,https://en.wikipedia.org/wiki/tripropellant_rocket
1985,high-powered rocket,https://en.wikipedia.org/wiki/high-powered_rocket
1986,national association of rocketry,https://en.wikipedia.org/wiki/national_association_of_rocketry
1987,tripoli rocketry association,https://en.wikipedia.org/wiki/tripoli_rocketry_association
1988,bottle rocket,https://en.wikipedia.org/wiki/bottle_rocket
1989,skyrocket,https://en.wikipedia.org/wiki/skyrocket
1990,fire arrow,https://en.wikipedia.org/wiki/fire_arrow
1991,katyusha rocket launcher,https://en.wikipedia.org/wiki/katyusha_rocket_launcher
1992,rocket-propelled grenade,https://en.wikipedia.org/wiki/rocket-propelled_grenade
1993,shin ki chon,https://en.wikipedia.org/wiki/shin_ki_chon
1994,va-111 shkval,https://en.wikipedia.org/wiki/va-111_shkval
1995,supercavitation,https://en.wikipedia.org/wiki/supercavitation
1996,rocket plane,https://en.wikipedia.org/wiki/rocket_plane
1997,rocket sled,https://en.wikipedia.org/wiki/rocket_sled
1998,equivalence principle,https://en.wikipedia.org/wiki/equivalence_principle
1999,rocket festival,https://en.wikipedia.org/wiki/rocket_festival
2000,electric sail,https://en.wikipedia.org/wiki/electric_sail
2001,electrodynamic tether,https://en.wikipedia.org/wiki/electrodynamic_tether
2002,magbeam,https://en.wikipedia.org/wiki/magbeam
2003,capacitively coupled plasma thruster,https://en.wikipedia.org/wiki/capacitively_coupled_plasma_thruster
2004,wingless electromagnetic air vehicle,https://en.wikipedia.org/wiki/wingless_electromagnetic_air_vehicle
2005,field propulsion,https://en.wikipedia.org/wiki/field_propulsion
2006,united states gravity control propulsion research,https://en.wikipedia.org/wiki/united_states_gravity_control_propulsion_research
2007,gravity assist,https://en.wikipedia.org/wiki/gravity_assist
2008,gravitational keyhole,https://en.wikipedia.org/wiki/gravitational_keyhole
2009,hill sphere,https://en.wikipedia.org/wiki/hill_sphere
2010,horseshoe orbit,https://en.wikipedia.org/wiki/horseshoe_orbit
2011,halo orbit,https://en.wikipedia.org/wiki/halo_orbit
2012,exact solutions in general relativity,https://en.wikipedia.org/wiki/exact_solutions_in_general_relativity
2013,krasnikov tube,https://en.wikipedia.org/wiki/krasnikov_tube
2014,geosynchronous orbit,https://en.wikipedia.org/wiki/geosynchronous_orbit
2015,geostationary orbit,https://en.wikipedia.org/wiki/geostationary_orbit
2016,geostationary balloon satellite,https://en.wikipedia.org/wiki/geostationary_balloon_satellite
2017,graveyard orbit,https://en.wikipedia.org/wiki/graveyard_orbit
2018,tundra orbit,https://en.wikipedia.org/wiki/tundra_orbit
2019,polar mount,https://en.wikipedia.org/wiki/polar_mount
2020,satellite television,https://en.wikipedia.org/wiki/satellite_television
2021,comparison of space station cargo vehicles,https://en.wikipedia.org/wiki/comparison_of_space_station_cargo_vehicles
2022,space transport,https://en.wikipedia.org/wiki/space_transport
2023,uncrewed spaceflights to the international space station,https://en.wikipedia.org/wiki/uncrewed_spaceflights_to_the_international_space_station
2024,micro-g environment,https://en.wikipedia.org/wiki/micro-g_environment
2025,astronaut training,https://en.wikipedia.org/wiki/astronaut_training
2026,non-inertial reference frame,https://en.wikipedia.org/wiki/non-inertial_reference_frame
2027,gravitational shielding,https://en.wikipedia.org/wiki/gravitational_shielding
2028,artificial gravity (fiction),https://en.wikipedia.org/wiki/artificial_gravity_(fiction)
2029,coriolis effect,https://en.wikipedia.org/wiki/coriolis_effect
2030,fictitious force,https://en.wikipedia.org/wiki/fictitious_force
2031,legal aspects of computing,https://en.wikipedia.org/wiki/legal_aspects_of_computing
2032,atomic age (comics),https://en.wikipedia.org/wiki/atomic_age_(comics)
2033,atomic age (design),https://en.wikipedia.org/wiki/atomic_age_(design)
2034,eaismo,https://en.wikipedia.org/wiki/eaismo
2035,machine age,https://en.wikipedia.org/wiki/machine_age
2036,nuclear art,https://en.wikipedia.org/wiki/nuclear_art
2037,nuclear power debate,https://en.wikipedia.org/wiki/nuclear_power_debate
2038,nuclear program of iran,https://en.wikipedia.org/wiki/nuclear_program_of_iran
2039,nuclear weapons in popular culture,https://en.wikipedia.org/wiki/nuclear_weapons_in_popular_culture
2040,retro-futurism,https://en.wikipedia.org/wiki/retro-futurism
2041,space age pop,https://en.wikipedia.org/wiki/space_age_pop
2042,timeline of nuclear weapons development,https://en.wikipedia.org/wiki/timeline_of_nuclear_weapons_development
2043,1964 new york world's fair,https://en.wikipedia.org/wiki/1964_new_york_world's_fair
2044,colonel bleep,https://en.wikipedia.org/wiki/colonel_bleep
2045,design for dreaming,https://en.wikipedia.org/wiki/design_for_dreaming
2046,fantastic architecture,https://en.wikipedia.org/wiki/fantastic_architecture
2047,home of the future,https://en.wikipedia.org/wiki/home_of_the_future
2048,kona lanes,https://en.wikipedia.org/wiki/kona_lanes
2049,miami modern architecture,https://en.wikipedia.org/wiki/miami_modern_architecture
2050,novelty architecture,https://en.wikipedia.org/wiki/novelty_architecture
2051,raygun gothic,https://en.wikipedia.org/wiki/raygun_gothic
2052,space needle,https://en.wikipedia.org/wiki/space_needle
2053,tiki culture,https://en.wikipedia.org/wiki/tiki_culture
2054,upa (animation studio),https://en.wikipedia.org/wiki/upa_(animation_studio)
2055,attention economy,https://en.wikipedia.org/wiki/attention_economy
2056,big data,https://en.wikipedia.org/wiki/big_data
2057,cognitive-cultural economy,https://en.wikipedia.org/wiki/cognitive-cultural_economy
2058,computer crime,https://en.wikipedia.org/wiki/computer_crime
2059,cyberwarfare,https://en.wikipedia.org/wiki/cyberwarfare
2060,datamation,https://en.wikipedia.org/wiki/datamation
2061,digital dark age,https://en.wikipedia.org/wiki/digital_dark_age
2062,digital detox,https://en.wikipedia.org/wiki/digital_detox
2063,digital divide,https://en.wikipedia.org/wiki/digital_divide
2064,digital transformation,https://en.wikipedia.org/wiki/digital_transformation
2065,digital world,https://en.wikipedia.org/wiki/digital_world
2066,imagination age,https://en.wikipedia.org/wiki/imagination_age
2067,indigo era,https://en.wikipedia.org/wiki/indigo_era
2068,information explosion,https://en.wikipedia.org/wiki/information_explosion
2069,information revolution,https://en.wikipedia.org/wiki/information_revolution
2070,information society,https://en.wikipedia.org/wiki/information_society
2071,internet governance,https://en.wikipedia.org/wiki/internet_governance
2072,netocracy,https://en.wikipedia.org/wiki/netocracy
2073,social age,https://en.wikipedia.org/wiki/social_age
2074,technological determinism,https://en.wikipedia.org/wiki/technological_determinism
2075,zettabyte era,https://en.wikipedia.org/wiki/zettabyte_era
2076,the hacker ethic and the spirit of the information age,https://en.wikipedia.org/wiki/the_hacker_ethic_and_the_spirit_of_the_information_age
2077,information and communication technologies for environmental sustainability,https://en.wikipedia.org/wiki/information_and_communication_technologies_for_environmental_sustainability
2078,astrionics,https://en.wikipedia.org/wiki/astrionics
2079,flying saucer,https://en.wikipedia.org/wiki/flying_saucer
2080,space launch,https://en.wikipedia.org/wiki/space_launch
2081,cosmic view,https://en.wikipedia.org/wiki/cosmic_view
2082,cosmic zoom,https://en.wikipedia.org/wiki/cosmic_zoom
2083,galaxy song,https://en.wikipedia.org/wiki/galaxy_song
2084,history of the center of the universe,https://en.wikipedia.org/wiki/history_of_the_center_of_the_universe
2085,orders of magnitude (length),https://en.wikipedia.org/wiki/orders_of_magnitude_(length)
2086,pale blue dot,https://en.wikipedia.org/wiki/pale_blue_dot
2087,powers of ten (film),https://en.wikipedia.org/wiki/powers_of_ten_(film)
2088,environmental impact of aviation,https://en.wikipedia.org/wiki/environmental_impact_of_aviation
2089,jet set,https://en.wikipedia.org/wiki/jet_set
2090,astrobiology (journal),https://en.wikipedia.org/wiki/astrobiology_(journal)
2091,agenzia spaziale italiana,https://en.wikipedia.org/wiki/agenzia_spaziale_italiana
2092,british national space centre,https://en.wikipedia.org/wiki/british_national_space_centre
2093,centre national d'études spatiales,https://en.wikipedia.org/wiki/centre_national_d'études_spatiales
2094,german aerospace center,https://en.wikipedia.org/wiki/german_aerospace_center
2095,japan aerospace exploration agency,https://en.wikipedia.org/wiki/japan_aerospace_exploration_agency
